map_path1,map_path2,mean1,std1,quantile_max_value1,mean2,std2,quantile_max_value2,apix,emdb_id
EMD-0915/other/emd_0915_half_map_1.mrc,EMD-0915/other/emd_0915_half_map_2.mrc,-1.454976e-05,0.004046745,0.10423813095561552,-1.4542712e-05,0.004040617,0.10237665378279312,1.5157,EMD-0915
EMD-0915/other/emd_0915_half_map_2.mrc,EMD-0915/other/emd_0915_half_map_1.mrc,-1.4542712e-05,0.004040617,0.10237665378279312,-1.454976e-05,0.004046745,0.10423813095561552,1.5157,EMD-0915
EMD-0919/other/emd_0919_half_map_1.mrc,EMD-0919/other/emd_0919_half_map_2.mrc,4.4789626e-06,0.0016981721,0.050063314970258566,6.350619e-06,0.0016982217,0.049772808577625643,1.4973,EMD-0919
EMD-0919/other/emd_0919_half_map_2.mrc,EMD-0919/other/emd_0919_half_map_1.mrc,6.350619e-06,0.0016982217,0.049772808577625643,4.4789626e-06,0.0016981721,0.050063314970258566,1.4973,EMD-0919
EMD-0924/other/emd_0924_half_map_1.mrc,EMD-0924/other/emd_0924_half_map_2.mrc,-2.3119534e-05,0.0052058077,0.11562810729152156,-2.3950894e-05,0.0052148653,0.11670890033423661,1.5157,EMD-0924
EMD-0924/other/emd_0924_half_map_2.mrc,EMD-0924/other/emd_0924_half_map_1.mrc,-2.3950894e-05,0.0052148653,0.11670890033423661,-2.3119534e-05,0.0052058077,0.11562810729152156,1.5157,EMD-0924
EMD-0925/other/emd_0925_half_map_1.mrc,EMD-0925/other/emd_0925_half_map_2.mrc,-1.968056e-05,0.0050137183,0.11242130140229586,-2.541277e-05,0.0050241966,0.11177744875475285,1.5157,EMD-0925
EMD-0925/other/emd_0925_half_map_2.mrc,EMD-0925/other/emd_0925_half_map_1.mrc,-2.541277e-05,0.0050241966,0.11177744875475285,-1.968056e-05,0.0050137183,0.11242130140229586,1.5157,EMD-0925
EMD-0926/other/emd_0926_half_map_1.mrc,EMD-0926/other/emd_0926_half_map_2.mrc,-2.4510924e-05,0.005830577,0.1330641457618414,-2.4325545e-05,0.0058331927,0.13422136122285402,1.5157,EMD-0926
EMD-0926/other/emd_0926_half_map_2.mrc,EMD-0926/other/emd_0926_half_map_1.mrc,-2.4325545e-05,0.0058331927,0.13422136122285402,-2.4510924e-05,0.005830577,0.1330641457618414,1.5157,EMD-0926
EMD-0945/other/emd_0945_half_map_1.mrc,EMD-0945/other/emd_0945_half_map_2.mrc,0.0005905082,0.0021980884,0.03105396754812352,0.000592778,0.0021984002,0.03076820769295848,1.5059,EMD-0945
EMD-0945/other/emd_0945_half_map_2.mrc,EMD-0945/other/emd_0945_half_map_1.mrc,0.000592778,0.0021984002,0.03076820769295848,0.0005905082,0.0021980884,0.03105396754812352,1.5059,EMD-0945
EMD-0981/other/emd_0981_half_map_1.mrc,EMD-0981/other/emd_0981_half_map_2.mrc,0.0012949646,0.03754819,0.7966070035826363,0.0013021422,0.03753209,0.7929339220381308,1.4994,EMD-0981
EMD-0981/other/emd_0981_half_map_2.mrc,EMD-0981/other/emd_0981_half_map_1.mrc,0.0013021422,0.03753209,0.7929339220381308,0.0012949646,0.03754819,0.7966070035826363,1.4994,EMD-0981
EMD-0988/other/emd_0988_half_map_1.mrc,EMD-0988/other/emd_0988_half_map_2.mrc,1.0890592e-05,0.0052232025,0.11742078021375213,1.0526295e-05,0.005223714,0.11793420902937579,1.5018,EMD-0988
EMD-0988/other/emd_0988_half_map_2.mrc,EMD-0988/other/emd_0988_half_map_1.mrc,1.0526295e-05,0.005223714,0.11793420902937579,1.0890592e-05,0.0052232025,0.11742078021375213,1.5018,EMD-0988
EMD-0989/other/emd_0989_half_map_1.mrc,EMD-0989/other/emd_0989_half_map_2.mrc,-7.756493e-06,0.0035083941,0.10153772117210874,-8.377074e-06,0.0035088516,0.10156898239464557,1.5018,EMD-0989
EMD-0989/other/emd_0989_half_map_2.mrc,EMD-0989/other/emd_0989_half_map_1.mrc,-8.377074e-06,0.0035088516,0.10156898239464557,-7.756493e-06,0.0035083941,0.10153772117210874,1.5018,EMD-0989
EMD-10021/other/emd_10021_half_map_1.mrc,EMD-10021/other/emd_10021_half_map_2.mrc,6.78253e-05,0.0019312509,0.044215474362102436,6.8439345e-05,0.001932312,0.044090569733448715,1.4977,EMD-10021
EMD-10021/other/emd_10021_half_map_2.mrc,EMD-10021/other/emd_10021_half_map_1.mrc,6.8439345e-05,0.001932312,0.044090569733448715,6.78253e-05,0.0019312509,0.044215474362102436,1.4977,EMD-10021
EMD-10101/other/emd_10101_half_map_1.mrc,EMD-10101/other/emd_10101_half_map_2.mrc,-7.446116e-05,0.0039114906,0.04722887741423831,-7.3528885e-05,0.003908428,0.04754914099011215,1.5138,EMD-10101
EMD-10101/other/emd_10101_half_map_2.mrc,EMD-10101/other/emd_10101_half_map_1.mrc,-7.3528885e-05,0.003908428,0.04754914099011215,-7.446116e-05,0.0039114906,0.04722887741423831,1.5138,EMD-10101
EMD-10102/other/emd_10102_half_map_1.mrc,EMD-10102/other/emd_10102_half_map_2.mrc,-0.004601771,0.40940282,10.512192503451573,-0.0040925327,0.4076194,10.469037390469872,1.5072,EMD-10102
EMD-10102/other/emd_10102_half_map_2.mrc,EMD-10102/other/emd_10102_half_map_1.mrc,-0.0040925327,0.4076194,10.469037390469872,-0.004601771,0.40940282,10.512192503451573,1.5072,EMD-10102
EMD-10109/other/emd_10109_half_map_1.mrc,EMD-10109/other/emd_10109_half_map_2.mrc,-0.00019124456,0.003352757,0.062413406017219876,-0.00019214967,0.003353111,0.061413847970725445,1.5088,EMD-10109
EMD-10109/other/emd_10109_half_map_2.mrc,EMD-10109/other/emd_10109_half_map_1.mrc,-0.00019214967,0.003353111,0.061413847970725445,-0.00019124456,0.003352757,0.062413406017219876,1.5088,EMD-10109
EMD-10117/other/emd_10117_half_map_1.mrc,EMD-10117/other/emd_10117_half_map_2.mrc,-0.00727074,0.41151533,14.587418131339362,-0.006230811,0.40757686,14.320303078164457,1.5072,EMD-10117
EMD-10117/other/emd_10117_half_map_2.mrc,EMD-10117/other/emd_10117_half_map_1.mrc,-0.006230811,0.40757686,14.320303078164457,-0.00727074,0.41151533,14.587418131339362,1.5072,EMD-10117
EMD-10123/other/emd_10123_half_map_1.mrc,EMD-10123/other/emd_10123_half_map_2.mrc,0.002585897,0.10091713,1.4729713072932438,0.0026086587,0.100818254,1.4547030359913529,1.5093,EMD-10123
EMD-10123/other/emd_10123_half_map_2.mrc,EMD-10123/other/emd_10123_half_map_1.mrc,0.0026086587,0.100818254,1.4547030359913529,0.002585897,0.10091713,1.4729713072932438,1.5093,EMD-10123
EMD-10124/other/emd_10124_half_map_1.mrc,EMD-10124/other/emd_10124_half_map_2.mrc,0.0033294095,0.09718445,1.526587801394472,0.0033423386,0.0970994,1.5027933873381203,1.5093,EMD-10124
EMD-10124/other/emd_10124_half_map_2.mrc,EMD-10124/other/emd_10124_half_map_1.mrc,0.0033423386,0.0970994,1.5027933873381203,0.0033294095,0.09718445,1.526587801394472,1.5093,EMD-10124
EMD-10126/other/emd_10126_half_map_1.mrc,EMD-10126/other/emd_10126_half_map_2.mrc,-0.006060392,0.36562356,11.043738853917617,-0.0063115936,0.3657185,11.004829786766052,1.5072,EMD-10126
EMD-10126/other/emd_10126_half_map_2.mrc,EMD-10126/other/emd_10126_half_map_1.mrc,-0.0063115936,0.3657185,11.004829786766052,-0.006060392,0.36562356,11.043738853917617,1.5072,EMD-10126
EMD-10145/other/emd_10145_half_map_1.mrc,EMD-10145/other/emd_10145_half_map_2.mrc,9.874016e-06,0.0016529169,0.03714408379619063,9.290289e-06,0.0016524483,0.03718919116236959,1.5047,EMD-10145
EMD-10145/other/emd_10145_half_map_2.mrc,EMD-10145/other/emd_10145_half_map_1.mrc,9.290289e-06,0.0016524483,0.03718919116236959,9.874016e-06,0.0016529169,0.03714408379619063,1.5047,EMD-10145
EMD-10148/other/emd_10148_half_map_1.mrc,EMD-10148/other/emd_10148_half_map_2.mrc,5.3795713e-05,0.0014888395,0.02979650544359162,5.49413e-05,0.0014899508,0.029592951662074013,1.5047,EMD-10148
EMD-10148/other/emd_10148_half_map_2.mrc,EMD-10148/other/emd_10148_half_map_1.mrc,5.49413e-05,0.0014899508,0.029592951662074013,5.3795713e-05,0.0014888395,0.02979650544359162,1.5047,EMD-10148
EMD-10205/other/emd_10205_half_map_1.mrc,EMD-10205/other/emd_10205_half_map_2.mrc,2.1864485e-05,0.004533636,0.06493692600511014,2.2248472e-05,0.004533139,0.0646149218082428,1.4985,EMD-10205
EMD-10205/other/emd_10205_half_map_2.mrc,EMD-10205/other/emd_10205_half_map_1.mrc,2.2248472e-05,0.004533139,0.0646149218082428,2.1864485e-05,0.004533636,0.06493692600511014,1.4985,EMD-10205
EMD-10218/other/emd_10218_half_map_1.mrc,EMD-10218/other/emd_10218_half_map_2.mrc,0.00067892787,0.06686196,1.834265290136221,0.0006937926,0.06687168,1.8374788173377163,1.5059,EMD-10218
EMD-10218/other/emd_10218_half_map_2.mrc,EMD-10218/other/emd_10218_half_map_1.mrc,0.0006937926,0.06687168,1.8374788173377163,0.00067892787,0.06686196,1.834265290136221,1.5059,EMD-10218
EMD-10219/other/emd_10219_half_map_1.mrc,EMD-10219/other/emd_10219_half_map_2.mrc,-1.8063558e-05,0.0020179225,0.08444920763484752,-1.7647773e-05,0.0020164994,0.08456309379748649,1.5059,EMD-10219
EMD-10219/other/emd_10219_half_map_2.mrc,EMD-10219/other/emd_10219_half_map_1.mrc,-1.7647773e-05,0.0020164994,0.08456309379748649,-1.8063558e-05,0.0020179225,0.08444920763484752,1.5059,EMD-10219
EMD-10222/other/emd_10222_half_map_1.mrc,EMD-10222/other/emd_10222_half_map_2.mrc,5.5494773e-05,0.0019655088,0.01852224385652279,5.4465352e-05,0.0019655684,0.0188260137505043,1.5052,EMD-10222
EMD-10222/other/emd_10222_half_map_2.mrc,EMD-10222/other/emd_10222_half_map_1.mrc,5.4465352e-05,0.0019655684,0.0188260137505043,5.5494773e-05,0.0019655088,0.01852224385652279,1.5052,EMD-10222
EMD-10225/other/emd_10225_half_map_1.mrc,EMD-10225/other/emd_10225_half_map_2.mrc,0.00070653245,0.0631659,1.886584668443159,0.00071903,0.06314606,1.8853891532218137,1.5059,EMD-10225
EMD-10225/other/emd_10225_half_map_2.mrc,EMD-10225/other/emd_10225_half_map_1.mrc,0.00071903,0.06314606,1.8853891532218137,0.00070653245,0.0631659,1.886584668443159,1.5059,EMD-10225
EMD-10236/other/emd_10236_half_map_1.mrc,EMD-10236/other/emd_10236_half_map_2.mrc,0.00016287055,0.0024857742,0.049659856239503274,0.00016231001,0.0024868355,0.049799076872480565,1.5005,EMD-10236
EMD-10236/other/emd_10236_half_map_2.mrc,EMD-10236/other/emd_10236_half_map_1.mrc,0.00016231001,0.0024868355,0.049799076872480565,0.00016287055,0.0024857742,0.049659856239503274,1.5005,EMD-10236
EMD-10354/other/emd_10354_half_map_1.mrc,EMD-10354/other/emd_10354_half_map_2.mrc,1.4085169e-05,0.0022454916,0.05254248461632145,1.379136e-05,0.0022482648,0.05205071718805927,1.5093,EMD-10354
EMD-10354/other/emd_10354_half_map_2.mrc,EMD-10354/other/emd_10354_half_map_1.mrc,1.379136e-05,0.0022482648,0.05205071718805927,1.4085169e-05,0.0022454916,0.05254248461632145,1.5093,EMD-10354
EMD-10355/other/emd_10355_half_map_1.mrc,EMD-10355/other/emd_10355_half_map_2.mrc,1.5594918e-05,0.0017316962,0.041048103361056125,1.6039308e-05,0.0017319552,0.04151615007076456,1.512,EMD-10355
EMD-10355/other/emd_10355_half_map_2.mrc,EMD-10355/other/emd_10355_half_map_1.mrc,1.6039308e-05,0.0017319552,0.04151615007076456,1.5594918e-05,0.0017316962,0.041048103361056125,1.512,EMD-10355
EMD-10356/other/emd_10356_half_map_1.mrc,EMD-10356/other/emd_10356_half_map_2.mrc,-2.617715e-06,0.0017035943,0.04427248675791093,-3.3407337e-06,0.001703202,0.04440726326718854,1.5093,EMD-10356
EMD-10356/other/emd_10356_half_map_2.mrc,EMD-10356/other/emd_10356_half_map_1.mrc,-3.3407337e-06,0.001703202,0.04440726326718854,-2.617715e-06,0.0017035943,0.04427248675791093,1.5093,EMD-10356
EMD-10357/other/emd_10357_half_map_1.mrc,EMD-10357/other/emd_10357_half_map_2.mrc,1.0075716e-05,0.0030954147,0.04974379140018037,1.0953751e-05,0.003133195,0.049386646621272595,1.5093,EMD-10357
EMD-10357/other/emd_10357_half_map_2.mrc,EMD-10357/other/emd_10357_half_map_1.mrc,1.0953751e-05,0.003133195,0.049386646621272595,1.0075716e-05,0.0030954147,0.04974379140018037,1.5093,EMD-10357
EMD-10418/other/emd_10418_half_map_1.mrc,EMD-10418/other/emd_10418_half_map_2.mrc,0.00013065683,0.0032552942,0.04097711257550453,0.00013444702,0.0032497596,0.040782904244917415,1.507,EMD-10418
EMD-10418/other/emd_10418_half_map_2.mrc,EMD-10418/other/emd_10418_half_map_1.mrc,0.00013444702,0.0032497596,0.040782904244917415,0.00013065683,0.0032552942,0.04097711257550453,1.507,EMD-10418
EMD-10453/other/emd_10453_half_map_1.mrc,EMD-10453/other/emd_10453_half_map_2.mrc,-1.2097972e-05,0.005791317,0.08753330084866735,-1.1224927e-05,0.005833748,0.08695350645181388,1.5005,EMD-10453
EMD-10453/other/emd_10453_half_map_2.mrc,EMD-10453/other/emd_10453_half_map_1.mrc,-1.1224927e-05,0.005833748,0.08695350645181388,-1.2097972e-05,0.005791317,0.08753330084866735,1.5005,EMD-10453
EMD-10458/other/emd_10458_half_map_1.mrc,EMD-10458/other/emd_10458_half_map_2.mrc,-5.909096e-06,0.0068320385,0.08908690714685802,-4.956547e-06,0.0068121385,0.08870618697776891,1.5005,EMD-10458
EMD-10458/other/emd_10458_half_map_2.mrc,EMD-10458/other/emd_10458_half_map_1.mrc,-4.956547e-06,0.0068121385,0.08870618697776891,-5.909096e-06,0.0068320385,0.08908690714685802,1.5005,EMD-10458
EMD-10468/other/emd_10468_half_map_1.mrc,EMD-10468/other/emd_10468_half_map_2.mrc,0.00018340805,0.0020404432,0.04329389171223766,0.00022360604,0.0020389208,0.043273680111718976,1.5,EMD-10468
EMD-10468/other/emd_10468_half_map_2.mrc,EMD-10468/other/emd_10468_half_map_1.mrc,0.00022360604,0.0020389208,0.043273680111718976,0.00018340805,0.0020404432,0.04329389171223766,1.5,EMD-10468
EMD-10492/other/emd_10492_half_map_1.mrc,EMD-10492/other/emd_10492_half_map_2.mrc,-1.8553728e-05,0.003016974,0.0683526338365176,-1.7806968e-05,0.003025342,0.06906865079489341,1.5037,EMD-10492
EMD-10492/other/emd_10492_half_map_2.mrc,EMD-10492/other/emd_10492_half_map_1.mrc,-1.7806968e-05,0.003025342,0.06906865079489341,-1.8553728e-05,0.003016974,0.0683526338365176,1.5037,EMD-10492
EMD-10493/other/emd_10493_half_map_1.mrc,EMD-10493/other/emd_10493_half_map_2.mrc,-1.808512e-05,0.0031455308,0.07345636479553469,-1.8742163e-05,0.0031424693,0.07281473405136361,1.4974,EMD-10493
EMD-10493/other/emd_10493_half_map_2.mrc,EMD-10493/other/emd_10493_half_map_1.mrc,-1.8742163e-05,0.0031424693,0.07281473405136361,-1.808512e-05,0.0031455308,0.07345636479553469,1.4974,EMD-10493
EMD-10520/other/emd_10520_half_map_1.mrc,EMD-10520/other/emd_10520_half_map_2.mrc,0.001159716,0.002316924,0.043410888026333305,0.001305877,0.0023560661,0.04350147848954369,1.4994,EMD-10520
EMD-10520/other/emd_10520_half_map_2.mrc,EMD-10520/other/emd_10520_half_map_1.mrc,0.001305877,0.0023560661,0.04350147848954369,0.001159716,0.002316924,0.043410888026333305,1.4994,EMD-10520
EMD-10524/other/emd_10524_half_map_1.mrc,EMD-10524/other/emd_10524_half_map_2.mrc,0.0024496,0.0027819576,0.0428205026856248,0.00079458504,0.0022714708,0.042616009830602514,1.4994,EMD-10524
EMD-10524/other/emd_10524_half_map_2.mrc,EMD-10524/other/emd_10524_half_map_1.mrc,0.00079458504,0.0022714708,0.042616009830602514,0.0024496,0.0027819576,0.0428205026856248,1.4994,EMD-10524
EMD-10563/other/emd_10563_half_map_1.mrc,EMD-10563/other/emd_10563_half_map_2.mrc,4.617858e-06,0.0036872856,0.07715388407624471,1.7433067e-08,0.0036821624,0.0769165834229974,1.5028,EMD-10563
EMD-10563/other/emd_10563_half_map_2.mrc,EMD-10563/other/emd_10563_half_map_1.mrc,1.7433067e-08,0.0036821624,0.0769165834229974,4.617858e-06,0.0036872856,0.07715388407624471,1.5028,EMD-10563
EMD-10574/other/emd_10574_half_map_1.mrc,EMD-10574/other/emd_10574_half_map_2.mrc,-2.2949038e-08,0.0042704274,0.08888574702441193,-6.293803e-07,0.0042671105,0.08737396485051593,1.5028,EMD-10574
EMD-10574/other/emd_10574_half_map_2.mrc,EMD-10574/other/emd_10574_half_map_1.mrc,-6.293803e-07,0.0042671105,0.08737396485051593,-2.2949038e-08,0.0042704274,0.08888574702441193,1.5028,EMD-10574
EMD-10576/other/emd_10576_half_map_1.mrc,EMD-10576/other/emd_10576_half_map_2.mrc,-2.535701e-06,0.0028576576,0.09603435000851315,-2.337075e-06,0.0028648016,0.09763374424664789,1.4971,EMD-10576
EMD-10576/other/emd_10576_half_map_2.mrc,EMD-10576/other/emd_10576_half_map_1.mrc,-2.337075e-06,0.0028648016,0.09763374424664789,-2.535701e-06,0.0028576576,0.09603435000851315,1.4971,EMD-10576
EMD-10577/other/emd_10577_half_map_1.mrc,EMD-10577/other/emd_10577_half_map_2.mrc,-3.5916924e-05,0.0029124955,0.09935668834479745,-3.4671095e-05,0.0029053728,0.09838035096895495,1.5079,EMD-10577
EMD-10577/other/emd_10577_half_map_2.mrc,EMD-10577/other/emd_10577_half_map_1.mrc,-3.4671095e-05,0.0029053728,0.09838035096895495,-3.5916924e-05,0.0029124955,0.09935668834479745,1.5079,EMD-10577
EMD-10584/other/emd_10584_half_map_1.mrc,EMD-10584/other/emd_10584_half_map_2.mrc,-3.0212686e-05,0.0020370989,0.061113234998016325,-2.9306737e-05,0.0020379866,0.06025737242804482,1.5085,EMD-10584
EMD-10584/other/emd_10584_half_map_2.mrc,EMD-10584/other/emd_10584_half_map_1.mrc,-2.9306737e-05,0.0020379866,0.06025737242804482,-3.0212686e-05,0.0020370989,0.061113234998016325,1.5085,EMD-10584
EMD-10586/other/emd_10586_half_map_1.mrc,EMD-10586/other/emd_10586_half_map_2.mrc,3.6907477e-07,0.0019004755,0.036590345688656656,3.5124813e-07,0.0018966175,0.036490308526489074,1.5088,EMD-10586
EMD-10586/other/emd_10586_half_map_2.mrc,EMD-10586/other/emd_10586_half_map_1.mrc,3.5124813e-07,0.0018966175,0.036490308526489074,3.6907477e-07,0.0019004755,0.036590345688656656,1.5088,EMD-10586
EMD-10603/other/emd_10603_half_map_1.mrc,EMD-10603/other/emd_10603_half_map_2.mrc,1.4231996e-05,0.0026668385,0.051292392638090545,1.5128931e-05,0.0026647763,0.05163251131672297,1.5093,EMD-10603
EMD-10603/other/emd_10603_half_map_2.mrc,EMD-10603/other/emd_10603_half_map_1.mrc,1.5128931e-05,0.0026647763,0.05163251131672297,1.4231996e-05,0.0026668385,0.051292392638090545,1.5093,EMD-10603
EMD-10655/other/emd_10655_half_map_1.mrc,EMD-10655/other/emd_10655_half_map_2.mrc,2.269765e-06,0.0044163796,0.10308632734372902,2.3696841e-06,0.0044103097,0.10299772084062286,1.4977,EMD-10655
EMD-10655/other/emd_10655_half_map_2.mrc,EMD-10655/other/emd_10655_half_map_1.mrc,2.3696841e-06,0.0044103097,0.10299772084062286,2.269765e-06,0.0044163796,0.10308632734372902,1.4977,EMD-10655
EMD-10675/other/emd_10675_half_map_1.mrc,EMD-10675/other/emd_10675_half_map_2.mrc,8.171343e-05,0.0023143473,0.02976454558856257,8.1107806e-05,0.0023181876,0.0297166274588525,1.5075,EMD-10675
EMD-10675/other/emd_10675_half_map_2.mrc,EMD-10675/other/emd_10675_half_map_1.mrc,8.1107806e-05,0.0023181876,0.0297166274588525,8.171343e-05,0.0023143473,0.02976454558856257,1.5075,EMD-10675
EMD-10692/other/emd_10692_half_map_1.mrc,EMD-10692/other/emd_10692_half_map_2.mrc,-6.801799e-05,0.0027749662,0.06683613019992977,-6.605468e-05,0.0027695957,0.06664066588875528,1.5127,EMD-10692
EMD-10692/other/emd_10692_half_map_2.mrc,EMD-10692/other/emd_10692_half_map_1.mrc,-6.605468e-05,0.0027695957,0.06664066588875528,-6.801799e-05,0.0027749662,0.06683613019992977,1.5127,EMD-10692
